Left Elbow Angle,Right Elbow Angle,Left Shoulder Angle,Right Shoulder Angle,Left Knee Angle,Right Knee Angle,Label
160.46178592035702,197.26347387341661,169.22386480460443,181.57439601043504,179.75589370644087,177.6684781358114,tadasana.mp4
160.57140121756026,197.29516665460284,169.4044647607283,181.58183455967614,179.75682313845402,177.67457693069016,tadasana.mp4
160.63817012922917,197.3257334981282,169.62156724726427,181.5851749518768,179.75643571993095,177.71898709247583,tadasana.mp4
160.61235169464177,197.3940865505889,169.78865788978078,181.59446525225462,179.71584065084718,177.75029525527447,tadasana.mp4
160.57857310070838,197.43294296201688,169.98930467230198,181.59477053009326,179.64080305258437,177.75065160136035,tadasana.mp4
160.1355511759133,197.4640625218044,169.778862781708,181.63653933002908,179.49627196335283,177.69047998117767,tadasana.mp4
159.24816004833528,197.8343950621251,169.3091032679429,181.60092763373663,179.4847377714748,177.693047598809,tadasana.mp4
158.70394516583062,198.01392892179086,169.0062664719273,181.54233626050984,179.41881344366112,177.71149825047948,tadasana.mp4
158.3908508543133,198.24165953070369,168.70526758749955,181.526671888385,179.35681928048683,177.6812389042189,tadasana.mp4
158.10809315008336,198.3515000158053,168.41419836201143,181.53094652800357,179.2962811190871,177.72993504227935,tadasana.mp4
158.25443261405653,198.6387350378309,168.63610478956323,181.49656359699293,179.28622857092435,177.8429551475805,tadasana.mp4
158.7444896845648,198.83128802854662,169.29402539362408,181.54898446945157,179.31779391012995,178.11827423912902,tadasana.mp4
159.26443748129088,198.80627975903184,169.9523333189327,181.63269637879125,179.3650938963436,178.27613109300904,tadasana.mp4
159.76127073786913,198.81805970388945,170.3925609655238,181.56507686080403,179.33729501771919,178.24536744969734,tadasana.mp4
160.48463359231243,199.15125774423376,171.1034331018394,181.21760705989644,179.237417199345,178.18798663153066,tadasana.mp4
161.25070884498635,199.77527840442133,171.95976569453953,180.53489848606063,179.17074955872135,178.09159382224092,tadasana.mp4
161.72735449442763,200.49161411652724,172.6267370381201,179.74808268258505,179.07120666600815,178.020200770849,tadasana.mp4
161.696711306263,200.91311228085985,172.72753248438696,179.44507056330195,179.0373984339818,178.04023142378082,tadasana.mp4
161.8131943306946,201.26622602461646,172.92839968107074,179.14467490245636,178.98193501862443,178.07223906595965,tadasana.mp4
161.85096040592114,201.6353127972892,173.1801580332478,178.8360816518214,178.8830324559351,178.0105836247343,tadasana.mp4
162.10936763169974,202.4605275084851,173.43391671153128,178.025312890431,178.7478905852478,177.93539519982602,tadasana.mp4
162.22592250059301,203.08461082903,173.39842178076142,177.61696158748254,178.6272205429137,177.87310560564643,tadasana.mp4
162.29344788807734,203.35477502460756,173.4174026548494,177.6943160359049,178.54895007409667,177.86964995457453,tadasana.mp4
162.3143817730037,203.878888343604,173.4312263280056,177.70354426330385,178.53297478573822,177.948255790195,tadasana.mp4
162.3385761380059,204.18164716476682,173.43128942721694,177.73266770068028,178.47631540775754,177.99105324580378,tadasana.mp4
162.41250547997566,204.77883700965864,173.5806439893314,177.67398171780349,178.4281932793034,178.1257527395913,tadasana.mp4
162.7168639175812,205.09227202357945,174.00578781815014,177.56418684792123,178.36077688619474,178.21455757520343,tadasana.mp4
162.88035855313723,205.26357837772278,174.28030585513778,177.44521666750472,178.34147100095174,178.24458746620854,tadasana.mp4
162.75631704891953,205.33895366998738,174.38994815868864,177.37036171334591,178.34594583434514,178.28433609247747,tadasana.mp4
162.8181230330897,205.41086725631448,174.61159686957262,177.30193059012132,178.33051851367472,178.32635054009265,tadasana.mp4
162.76208974218355,205.58217631545764,174.74813955802853,177.15742874562994,178.34258626194642,178.41678800010817,tadasana.mp4
162.59005629221772,205.6855356147052,174.6850421379281,177.04869719243052,178.35746870966227,178.43584935162656,tadasana.mp4
162.67648904276706,205.85818456450454,174.77210922933534,176.9354197496516,178.34579115561445,178.56441386574602,tadasana.mp4
162.75316520578963,205.9362721685051,174.87388628964328,176.95957020759462,178.32179642668964,178.56972619129837,tadasana.mp4
162.80793838736022,205.8688800066679,174.97829959341024,177.0760067089214,178.28508278730763,178.5743141075234,tadasana.mp4
162.69869919761317,205.93005233854558,175.04190292111855,177.0837234879656,178.34894188120296,178.6307304296629,tadasana.mp4
162.73580302831988,205.9284297701518,175.20433204626147,177.14821373753838,178.40777211636637,178.68417695505767,tadasana.mp4
162.70737475820042,205.99015313583433,175.27234929136193,177.16586532680915,178.46871354785927,178.6872747152368,tadasana.mp4
162.59019272353444,205.9839975348494,175.23608423203603,177.17117730572247,178.5085560501771,178.6605328767535,tadasana.mp4
162.4437447382435,205.88388346140013,175.19168151324325,177.19340612733794,178.56908850849285,178.62854153830435,tadasana.mp4
162.18405825675413,205.86117954192432,175.02697109033454,177.18270729553805,178.59254428871694,178.59586931937707,tadasana.mp4
162.01382865323552,205.24546452669168,174.9002718842408,177.15339162412883,178.55695202108257,178.5696981361755,tadasana.mp4
161.87876922241796,204.73516522693612,174.76546429886602,177.0941470131438,178.5550768680052,178.4944433931573,tadasana.mp4
161.74096014341407,204.31790181868465,174.63686027879316,177.0670822117147,178.58049217579816,178.43988476065087,tadasana.mp4
161.6558459387484,204.14022020493874,174.55957907894464,177.04451407336842,178.59957999570915,178.38813866494067,tadasana.mp4
161.51131141002347,203.74950612038091,174.5700505916807,176.94087306216827,178.65569267229603,178.34091678523012,tadasana.mp4
161.37849505834865,203.4489304140703,174.56619933574098,176.8684986514724,178.6890448886248,178.30929940734882,tadasana.mp4
161.33699000120396,203.3355805508962,174.5706564825114,176.76563913947928,178.73361063582595,178.29452209576525,tadasana.mp4
161.31061231366408,203.20451340154972,174.5685847333104,176.7057603359332,178.76388674169817,178.28975538865512,tadasana.mp4
161.27481998906626,203.02951368117803,174.64268140308647,176.70201625094552,178.83807673129635,178.26896637821375,tadasana.mp4
161.30153333859334,202.97355082200502,174.67829206867214,176.74781815382752,178.86671056332722,178.25748434853597,tadasana.mp4
161.0993108968529,202.80831139460406,174.53824225625087,176.95363930832525,178.84656133731417,178.27175764957298,tadasana.mp4
160.9507680866824,202.68591064261676,174.4089499775148,177.26480297870464,178.82277743034095,178.28404505455808,tadasana.mp4
160.70682294242718,202.61704633850206,174.1930124726549,177.55601503048956,178.79227986854195,178.2524544496837,tadasana.mp4
160.6135193365018,202.56347271331603,174.12614526252156,177.75032144611419,178.75582047982442,178.18855520993807,tadasana.mp4
160.50489519841048,202.4799327861478,174.01453733774738,178.01062387803086,178.7560568975229,178.01997780397025,tadasana.mp4
160.33170118061304,202.22980229694303,173.8112518327694,178.3068708545916,178.72294642561036,177.8076049108746,tadasana.mp4
160.00108310305538,201.98507651137277,173.37115213526948,178.54817515347432,178.72542785201054,177.66290387976727,tadasana.mp4
159.6078167891931,201.81868155961257,172.8688526222068,178.6861236419952,178.75363657847424,177.43703964332488,tadasana.mp4
159.2640338192792,201.6388895432212,172.45739992034058,178.81807118218697,178.7902806389528,177.32145440982015,tadasana.mp4
159.00492573621707,201.55399888231926,172.3077789143687,178.8405558561493,178.81620310170675,177.17870232135692,tadasana.mp4
158.883617411576,201.52733786338226,172.36509531955852,178.92322232354732,178.71154924503165,177.1519754080675,tadasana.mp4
158.86500271245583,201.41181329385284,172.4811483482388,179.0403394724814,178.62315061112665,177.1241261808379,tadasana.mp4
158.74953198444112,201.3335491622446,172.5735542503092,179.20667116759066,178.57211191063342,177.10414305997512,tadasana.mp4
158.71773063952415,201.22452435554874,172.77576075294922,179.3166514342335,178.53487904484655,177.13353007569953,tadasana.mp4
158.65960639021063,201.16157574780897,172.86583191780994,179.38444841998484,178.5507368303843,177.16521805990638,tadasana.mp4
158.72012050517907,201.13047672982117,172.99101819506203,179.4199760753823,178.54759972920763,177.19520552401275,tadasana.mp4
158.89524929523498,201.07196955501772,173.12681459809465,179.4861894758786,178.56524140544354,177.23194175396435,tadasana.mp4
159.11927899211122,201.01519354306882,173.28536884051763,179.56153236687314,178.55476795449263,177.24949618037627,tadasana.mp4
159.3122134221302,200.9392134269883,173.4442698745967,179.65860416795246,178.55900842644846,177.28447107965823,tadasana.mp4
159.3899447276889,200.89044239975073,173.51929757693992,179.72546401593743,178.5550324094819,177.3029400255789,tadasana.mp4
159.38699619763284,200.861455363721,173.55309162078618,179.76247203060086,178.55472533870426,177.3108736621104,tadasana.mp4
159.33499937090667,200.8338730658297,173.59775954091293,179.80406089096402,178.55800482775058,177.3217126037538,tadasana.mp4
159.32371680297513,200.8228754170431,173.64992205851786,179.82522847524385,178.55850785552195,177.3355147891045,tadasana.mp4
159.32438437401865,200.8320762826707,173.69690135696592,179.82822505737286,178.54590367430322,177.35099008732743,tadasana.mp4
159.355199243059,200.8551850763192,173.74085743476724,179.81238994161023,178.55759885401824,177.37921868625693,tadasana.mp4
159.39442617525273,200.86615255159188,173.808581424383,179.79750414568443,178.55929349302406,177.40612366487804,tadasana.mp4
159.4402046649693,200.9004061813188,173.84869776858037,179.7870129306235,178.5703620219263,177.4454061011882,tadasana.mp4
159.48216691617571,200.9630984403938,173.90470107477404,179.77930298666266,178.57306907569216,177.49278120902187,tadasana.mp4
159.5034669620694,201.01953231048256,173.92878550536997,179.7817411592328,178.57743148296416,177.52663061671237,tadasana.mp4
159.53635501768497,201.10911892878156,173.95148720799915,179.78532470780627,178.58556863909936,177.5546014566055,tadasana.mp4
159.5352987414918,201.151190597898,173.94156841186128,179.78997002132064,178.59691650424887,177.56755184275974,tadasana.mp4
159.5030483348927,201.21279873148566,173.91344226398695,179.79324353125506,178.6092099211814,177.58340857915346,tadasana.mp4
159.45817191571842,201.2624752147229,173.86540730074697,179.78964488006008,178.6180443819632,177.59146730635283,tadasana.mp4
159.40093160954797,201.3188283722299,173.78863250058635,179.77702166898297,178.6437950890785,177.59915677413147,tadasana.mp4
159.2297710943456,201.35617163126844,173.62027451520834,179.83020425427767,178.6271847326278,177.5807330583026,tadasana.mp4
159.1317219855895,201.3601289038801,173.53061382925392,179.86186975497114,178.60866451293677,177.57359521034223,tadasana.mp4
159.01282902219063,201.37793179217402,173.39048362941278,179.90842195908493,178.57438589253286,177.54002573169095,tadasana.mp4
158.8986379233581,201.37585044805502,173.2966521586791,179.96539971612677,178.56717628775706,177.5158754231275,tadasana.mp4
158.7998558977936,201.39665505857604,173.1853662531903,180.01479088399185,178.61342839481517,177.53682259996884,tadasana.mp4
158.78674924081474,201.40892790462644,173.14806911927954,180.0231002065302,178.6589773746775,177.57356297315658,tadasana.mp4
158.80102880202745,201.4386720660802,173.1401818023285,180.01290599480413,178.71095576791376,177.5786746327015,tadasana.mp4
158.84905231232543,201.47409230111643,173.19024803376522,180.01436693050522,178.75419459969922,177.56629319293253,tadasana.mp4
158.87884894203313,201.5086571148864,173.21861402585097,179.98891534501158,178.78285645398873,177.53296873978135,tadasana.mp4
158.824965695363,201.61309364057024,173.19691135670982,179.95247155372854,178.8295665835162,177.49501668302088,tadasana.mp4
158.84321485571482,201.7164699463609,173.19522623804679,179.9066457865676,178.88249913120973,177.4693130358069,tadasana.mp4
158.74626359194426,201.74794708724986,173.08271246761834,179.90051733918315,178.91663301114698,177.47471070729998,tadasana.mp4
158.65289787066524,201.78186599510792,172.98198354363228,179.90335615701537,178.9370397711245,177.46174172280826,tadasana.mp4
158.6109957247684,201.8311073481393,172.91673497303051,179.9034668779518,178.91149067120844,177.48324684610762,tadasana.mp4
158.60204017459355,201.84007546349957,172.8601215083101,179.9043915184692,178.88840998729995,177.50472906035407,tadasana.mp4
158.64921737461657,201.89341206515462,172.79787685104748,179.86318101953904,178.86292141820437,177.5067000923071,tadasana.mp4
158.64441554323278,201.93931290412812,172.7727424168236,179.79374115696604,178.82864870174112,177.50470661290268,tadasana.mp4
158.6506029956001,202.02136765404268,172.80921122483707,179.66687408250274,178.81487905457635,177.5118505987714,tadasana.mp4
158.73282477384262,202.0885066294728,172.94836966279814,179.54908391854875,178.80334598831277,177.50964839032628,tadasana.mp4
158.62462412347062,202.08758284297733,172.86863158187273,179.5091859945828,178.77240173913208,177.50582140229906,tadasana.mp4
158.57709225078506,202.08899971861203,172.81555071132934,179.4963436169856,178.77082684146316,177.50474454581874,tadasana.mp4
158.56441875319558,202.08991643411173,172.76870845654986,179.48702335335713,178.76586705687723,177.48821328818786,tadasana.mp4
158.6301264906978,202.07984413879376,172.70855093440122,179.5011246734088,178.7565070237914,177.4620123711583,tadasana.mp4
158.58694054987507,202.07104934039143,172.52371087789106,179.5142728528985,178.74684402065182,177.4520522069674,tadasana.mp4
158.60300038734738,202.0364863726001,172.4165036848053,179.51964141897804,178.7449687740142,177.4626556261472,tadasana.mp4
158.4963584549718,201.98114334758,172.17819546122536,179.47874931699988,178.7129951232371,177.53939746886152,tadasana.mp4
158.47961617527312,201.91806288638531,172.07190019853698,179.47473886797357,178.53636563724407,177.5877049909543,tadasana.mp4
158.4497528579854,201.8702392096807,172.03959051121296,179.43286437870245,178.49459767893376,177.6295444114544,tadasana.mp4
158.41985546034613,201.82121001301485,172.04132196941143,179.40958832243356,178.47732485052705,177.66550120737134,tadasana.mp4
158.40231272246768,201.82262244308427,172.01056340656646,179.38711187629053,178.51257059421715,177.70725275519837,tadasana.mp4
158.61669310471953,201.75799501496743,172.1275900175368,179.44866026506955,178.538049381113,177.79461019358808,tadasana.mp4
158.94471772489004,201.66487474722797,172.36793347803416,179.5280132042147,178.53781837687194,177.8496986801423,tadasana.mp4
159.27932050042477,201.56803876962888,172.50114616078832,179.61401190789974,178.5359286514917,177.889930648676,tadasana.mp4
159.563639522366,201.47007852691002,172.6180468435199,179.6671251420183,178.57487413569515,177.92074469182032,tadasana.mp4
159.79083579681912,201.27172025590966,172.58443934778094,179.76930163411058,178.57477896042377,177.93993937286083,tadasana.mp4
159.88891540146716,201.04792340016576,172.5460048946544,179.78997633493105,178.60611895650908,177.94078023516585,tadasana.mp4
160.0185272344221,200.84585247256106,172.5226563357512,179.82866927178645,178.65525443874677,177.9347009423699,tadasana.mp4
160.1456537110151,200.6180980842335,172.56095992652916,179.80739729999846,178.71732897938185,177.94872818225522,tadasana.mp4
160.38838280254325,200.23652252294633,172.6484995443904,179.88098040779312,178.74768595020976,177.94694752152833,tadasana.mp4
160.6178999446106,199.88081045464148,172.76598368530568,179.91725514904954,178.7785747766544,177.95064597098462,tadasana.mp4
160.8008514872453,199.4933183185413,172.85569270592157,179.97596802270732,178.78697691831542,177.93673945675607,tadasana.mp4
160.9122503888186,199.20660182560374,172.89584952809474,180.0214532393977,178.79796116607685,177.92291814138412,tadasana.mp4
161.05239887792317,198.9719941615758,172.96358314835769,180.0440873109571,178.79854281620968,177.88832954782276,tadasana.mp4
161.11804353143833,198.79762406518418,172.992574282465,180.07015113317178,178.79931418457488,177.84627111630869,tadasana.mp4
161.18620992869177,198.55644755435145,173.03221534529922,180.1166832941039,178.79736030568517,177.8455417291458,tadasana.mp4
161.21470674437512,198.46624738427278,173.05940824370043,180.18175628348658,178.7997581454895,177.84507861393794,tadasana.mp4
161.2982471235623,198.28907417176669,173.12248926115348,180.16501037059803,178.81342386416682,177.84219311547426,tadasana.mp4
161.32705870177875,198.12123131666692,173.16751586307083,180.08878145118464,178.82279105079823,177.8356693631184,tadasana.mp4
161.3304659458781,198.117186852149,173.18976446004262,179.99877600397468,178.83184791222746,177.82338931188264,tadasana.mp4
161.3244435366647,198.11353248831205,173.20023762501336,179.96638566274623,178.8482958252369,177.819297981455,tadasana.mp4
161.2823806336911,198.15777447411526,173.1796641081384,179.95622498489047,178.8597777734831,177.79928013565095,tadasana.mp4
161.25796496517412,198.18014125564838,173.16211700525056,179.97704201481983,178.86860193034252,177.78572532577058,tadasana.mp4
161.23695117281767,198.17017314059902,173.13688599770234,180.0134382539123,178.87739666936687,177.7731087476355,tadasana.mp4
161.2083533903563,198.15304723919502,173.09545684026673,180.05571132256193,178.88021909313574,177.75039136167047,tadasana.mp4
161.19805749657723,198.12796606347592,173.08289411603556,180.08638839302202,178.87251897576283,177.725591641083,tadasana.mp4
161.21835124448185,198.15805470919895,173.1182194172226,180.07052929331329,178.8740091087566,177.70322452275272,tadasana.mp4
161.2746377219426,198.2284456918362,173.21674868331255,180.04288554780814,178.8702761717686,177.69480792883115,tadasana.mp4
161.35765516443712,198.33764274126952,173.3359738318137,179.99669892028427,178.86081958288253,177.69232971213512,tadasana.mp4
161.43366502097686,198.47100382645513,173.43481447134624,179.9375684151,178.83983329643246,177.68754200566576,tadasana.mp4
161.4360213858557,198.58307601140527,173.47641406701786,179.93694608507795,178.84245631116934,177.6904195233084,tadasana.mp4
161.30166611473308,198.72812816721878,173.45017680795442,179.93773578562755,178.8572830959427,177.70631932314697,tadasana.mp4
161.2147399191745,198.89850208953973,173.45514072242236,179.9398915728035,178.86683540248458,177.71939533297655,tadasana.mp4
161.1620754873886,198.95182375999494,173.4515612642664,179.93317041843966,178.87424581600084,177.74179412750198,tadasana.mp4
161.09213456180336,199.08256047833964,173.43251540310212,179.92529107853218,178.88177347795806,177.7609485570564,tadasana.mp4
161.0679070490152,199.1485526736163,173.45429252880993,179.92874373972566,178.86015923251676,177.75964231705098,tadasana.mp4
160.9352229814373,199.1847344555879,173.41009565160837,179.88327401980374,178.80527984951587,177.78634272324354,tadasana.mp4
170.36079465861042,188.68389095407463,178.99948027699475,180.4800413460303,175.87802024314308,185.715290508691,tadasana.mp4
172.01301085916785,190.22113774632234,180.62978058910082,178.4973419067485,176.89830266783738,185.45258559335795,tadasana.mp4
175.7476959398526,188.89410731320444,182.99989814451635,179.53581172064293,177.68549407128268,183.59726031033185,tadasana.mp4
175.76520663789776,189.65808770483636,183.42838883518263,178.83561296512315,177.02983639650805,182.40434956748615,tadasana.mp4
176.81807563237192,191.51946405650085,183.3194662621348,177.84834565668638,176.6993551884993,182.20667536737795,tadasana.mp4
176.72470241718273,192.2950110184553,182.64824309575255,177.33712298140242,176.72505435168765,182.79567347998182,tadasana.mp4
176.84295137144062,193.13135203539267,182.39535582905717,176.7904227236722,176.77341989960706,183.0836924549549,tadasana.mp4
176.80815248004387,193.78408114874892,182.38128268743287,176.251560526907,176.7019026279047,182.9418349215747,tadasana.mp4
176.64002342591564,194.52482862962384,182.4983695281867,175.68677716462858,176.8092983404831,182.91836650102837,tadasana.mp4
176.61772023629317,194.802546402377,182.5760232843002,175.41849045749152,176.86051803701355,183.0190930795966,tadasana.mp4
176.4560236882425,195.09211881529106,182.56750124814877,175.24505260359012,176.93027612764828,183.1694331656014,tadasana.mp4
176.1669235604218,195.20916664214047,182.451142622966,175.19933863968117,176.98825478679723,183.35660919987797,tadasana.mp4
175.96763803916699,195.3502785406807,182.37072464496887,175.1395682649792,177.02614725549336,183.49656698216384,tadasana.mp4
175.66995931198176,195.32139596455755,182.15061847014326,175.1569274885204,177.0939259473094,183.71088285876107,tadasana.mp4
175.48100391288656,195.3242672154197,182.0275443313574,175.1835846847685,177.0976056097617,183.6905788731538,tadasana.mp4
175.42903929359812,195.2727207966193,182.10560449604998,175.21654715270816,177.02058905204726,183.69294260936513,tadasana.mp4
175.3191276036657,195.26042839745318,182.1151868789819,175.2066310136376,176.90759675252858,183.6681907330741,tadasana.mp4
175.26431670288906,195.25527065788364,182.11548087855502,175.20287964317745,176.80540383985274,183.64164179544804,tadasana.mp4
175.19601845646483,195.27375312857188,182.09150057643893,175.2119564908043,176.67142159536192,183.5728842480089,tadasana.mp4
175.1387706486346,195.27440140001858,182.07823757981282,175.20939884921657,176.62110229386224,183.48174592980354,tadasana.mp4
175.10404157561558,195.275055837691,182.0728916773772,175.1959890060955,176.5836321560427,183.39281195419937,tadasana.mp4
175.07043077232646,195.29459834320446,182.06269228788537,175.1849659764371,176.5559530885777,183.2855187655284,tadasana.mp4
174.99397282984853,195.30616075163584,182.0319233174695,175.18678094024966,176.50406606846573,183.26923342844225,tadasana.mp4
174.9880409343677,195.33940702735458,182.05859718093922,175.1534987094768,176.48476852718505,183.2685439736677,tadasana.mp4
174.84020201067523,195.3529333531985,182.02903862244176,175.1496288448115,176.46955457815687,183.26687613860412,tadasana.mp4
174.5464894425636,195.3923297478987,181.94959774172642,175.13043568144428,176.47214750976732,183.26394069840148,tadasana.mp4
174.49594437230115,195.40586038680917,181.94642687603377,175.11439888007962,176.46392913395945,183.26136053343356,tadasana.mp4
174.46839012254347,195.4087848012588,181.9658691945087,175.12346105084052,176.44339155939713,183.27248852914275,tadasana.mp4
174.39034129565687,195.42296561082918,181.99165097340446,175.11888734981233,176.42454213396186,183.291666765751,tadasana.mp4
174.33560662848154,195.42508745757365,181.95948631196745,175.12102332015013,176.37179279922177,183.3112045573027,tadasana.mp4
174.28514768983464,195.6074765652096,181.99607749187788,175.08945379354464,176.30695077288806,183.38159637430758,tadasana.mp4
174.14906519313035,195.7229988193179,181.95770706667594,175.09478923609356,176.2692308549603,183.41749496763723,tadasana.mp4
174.0415956403998,195.83389445141006,181.86722099362166,175.14388727430836,176.2072155962597,183.4433191138716,tadasana.mp4
174.37862600859162,196.02558124934905,181.96975962047134,175.28571627786582,176.12514334651,183.44667396793622,tadasana.mp4
174.56190277051203,196.15146126404534,181.947812985666,175.43229494102053,176.09227188739595,183.35124087318522,tadasana.mp4
174.61496693528485,196.18559058800022,181.84627699881779,175.6076114810295,176.08167618039258,183.26169372028235,tadasana.mp4
174.46273656446925,196.12798910317417,181.6301529837516,175.82981941804593,176.067359456013,183.17830875159328,tadasana.mp4
174.17867131305397,196.04409003535358,181.47503615512773,176.0076124059179,176.14618410025113,183.18182068478527,tadasana.mp4
173.52807721222868,196.060490884093,181.23945595661024,176.18278757146044,176.18046697580226,183.19261241234156,tadasana.mp4
173.09253430513033,196.13941562263454,181.07379732567387,176.27181238840575,176.2641185487624,183.2044170829699,tadasana.mp4
172.99962939023123,196.31601592349253,180.94730925002682,176.28126804338538,176.28782399715874,183.212812186565,tadasana.mp4
173.20587575090937,196.6212321902031,181.0109891219239,176.1436298324583,176.31463759700108,183.26369857694235,tadasana.mp4
173.47148660658056,197.00699311359716,181.12701697341186,175.97004899605489,176.31530899959364,183.30889538764959,tadasana.mp4
173.7022882137688,197.37193626929198,181.21232036457386,175.83014146121337,176.3391171989397,183.39582215827062,tadasana.mp4
173.74654300961603,197.98878908240766,181.22474562897273,175.5457987382522,176.32969816253083,183.42192466176922,tadasana.mp4
172.80894255636642,198.5326579862866,180.8724325834242,175.3350568481777,176.31058471798582,183.47915062929792,tadasana.mp4
172.21633739606193,199.0375752871428,180.63995384405055,175.127942205636,176.22063927928428,183.4903349694271,tadasana.mp4
171.81101069040048,199.4117570425153,180.47820054664024,174.9339486713531,176.22641438234996,183.5466404117015,tadasana.mp4
171.61508944389433,199.53030715123006,180.46081644876134,174.84195806334762,176.26256347983286,183.6326038000457,tadasana.mp4
171.53800930935049,199.46677771532248,180.4758887674507,175.0563796117282,176.31408604855488,183.79040538335292,tadasana.mp4
171.48188762664878,199.43792976461933,180.53079484151544,175.0673132532979,176.37540812953452,183.90916166021194,tadasana.mp4
171.4244389122313,199.40671146061655,180.54975908347578,175.08649849228584,176.41938572691564,184.00977564556166,tadasana.mp4
171.3389982374492,199.32820735587975,180.5741868496644,175.14383541646924,176.4637049055306,183.99665408891263,tadasana.mp4
171.36459876322297,199.24015636290585,180.62236228411248,175.19701564122894,176.53445699938607,183.9790689332271,tadasana.mp4
171.36888958696775,199.16787426531502,180.65311103266458,175.164669899367,176.60487956690375,183.95755166781777,tadasana.mp4
171.36811662624257,199.03612588468528,180.6509411769006,175.21116315888926,176.63385984568703,184.01165908999792,tadasana.mp4
171.3625636576917,198.97129608311204,180.6599254853652,175.22946399898976,176.65205057539606,183.9616055753942,tadasana.mp4
171.3339633538834,198.96839707536586,180.6180792058768,175.22865341856757,176.62434405049058,183.94727188307343,tadasana.mp4
171.42327663724407,199.05127450482829,180.75266451160422,175.14095798060637,176.63937166471936,183.97994397955415,tadasana.mp4
171.57885062634003,199.2369660514224,181.12483956344377,174.85596299932513,176.699590152862,183.9678673885245,tadasana.mp4
171.66348093045877,199.24837200075987,181.4451909757148,174.77145381016956,176.7506238741997,183.9215507125075,tadasana.mp4
171.6426594112672,199.21624731692376,181.66777753485184,174.67596209246324,176.81152904214903,183.95790952281257,tadasana.mp4
171.4182786303885,199.15895170119848,181.84525388586053,174.63202202328392,176.9138309901706,183.96255438156732,tadasana.mp4
171.25473255665213,199.1065711421726,182.01333677273723,174.55027838045083,176.98434052451955,183.9502761859746,tadasana.mp4
171.19138705260178,199.10142919431047,182.1522257845667,174.5363711824873,177.00260541993748,183.9211419229289,tadasana.mp4
171.2007376694459,199.07220696411432,182.23148311095295,174.54642988385814,177.00980687021612,183.94579803096082,tadasana.mp4
171.09175143072574,199.0350971545574,182.29655609330462,174.5712939217123,176.95552391105025,183.93651364736968,tadasana.mp4
170.95399285638635,199.00937435605044,182.34091067681976,174.58486457963002,176.95056774450242,183.95653243347448,tadasana.mp4
170.90909483054662,198.90455690383664,182.35449434762376,174.67367493235517,176.90654877551728,183.93897874434975,tadasana.mp4
171.46146492581548,198.44563537122582,181.9413535004573,175.39829349282616,176.92452115614114,183.87684357756098,tadasana.mp4
171.81488979077568,198.26640487757012,181.72817920086038,175.6896401346129,176.95348422023116,183.78071793583442,tadasana.mp4
172.02701261778037,198.05689795595129,181.56787500630873,175.92626946735984,176.98701811795326,183.74629931970088,tadasana.mp4
172.06603514522033,197.91848105304354,181.37268069295214,176.06484131308875,176.99906322948198,183.70714848163496,tadasana.mp4
172.07317574401455,197.86623608978906,181.23274705225265,176.21262170198128,177.0222253691046,183.72657073554765,tadasana.mp4
172.23359999814897,197.93873388774227,181.27313434387273,176.34258580114854,177.0678757639826,183.69002397284487,tadasana.mp4
172.3778897791486,198.10141944451115,181.3109741391719,176.33893172615603,177.12058676297863,183.66011930384843,tadasana.mp4
172.56370195491462,198.23692273076801,181.39757288207346,176.39745890355582,177.1622412904784,183.63828977760812,tadasana.mp4
172.8169995594087,198.35424907942624,181.50898486159167,176.38794310942995,177.20175362042195,183.6167512438995,tadasana.mp4
173.04850360016005,198.38123500337088,181.683769073263,176.35814308880342,177.26866997147673,183.61201872991563,tadasana.mp4
173.35552660544798,198.3661063839947,181.87149365086552,176.34518061879757,177.31707861424405,183.64221974206802,tadasana.mp4
173.4848026753542,198.38042091263128,182.02944806141926,176.29539512844076,177.36128265136878,183.67894075062688,tadasana.mp4
173.5842986508564,198.33470254864923,182.1367395133034,176.32292637972117,177.35239186335616,183.6756693485461,tadasana.mp4
173.68936098628987,198.3823182497415,182.2059520381435,176.3155138329144,177.3611882242598,183.69716884305697,tadasana.mp4
173.70208215899453,198.4327951763991,182.1983528255163,176.1778910091873,177.36064407447608,183.72071247265305,tadasana.mp4
173.56142249169363,198.5164262403555,182.1601804638005,176.07774965001863,177.36256869133533,183.75185697561426,tadasana.mp4
173.2244857140379,198.53782823687024,182.06309334707038,176.07192696997922,177.27823206654045,183.83067157181972,tadasana.mp4
173.11120131342852,198.73445487256322,181.9830881523829,176.03818920062963,177.2324558588621,183.87201108052312,tadasana.mp4
173.07422660568253,198.75664371456116,181.9600518137314,176.0942321874923,177.10192077934948,183.89909041237354,tadasana.mp4
173.1090631150753,199.0841328447707,181.9748243118015,175.97563331176733,177.01664291309146,183.87956679660786,tadasana.mp4
173.20929188100044,199.22498428621938,182.075642757057,175.96957944956372,176.95033623120977,183.85297787944535,tadasana.mp4
173.2910680617008,199.51111304505773,182.13351217998823,175.92744698571025,176.87242640293178,183.812445129315,tadasana.mp4
173.30466278648333,199.6708963753181,182.16008578000728,175.90462208416778,176.84009418127795,183.80534544141844,tadasana.mp4
173.30087562280428,199.75515965088078,182.1534185975193,175.90484535234927,176.8408793162101,183.79527195232126,tadasana.mp4
173.23603590910943,199.87402294745064,182.11901597300337,175.87339843092101,176.8281887742408,183.7963271330349,tadasana.mp4
